,family.hmm,hmm.length,query.id,query.length,e.val,hmm.start,hmm.end,query.start,query.end,coverage,Species,Group,NewSeqName,Class
6369,CBM63,78,KUG00194,260,1.6e-06,3,74,137,207,0.91025641025641,Phytophthora_nicotianae,Phytophthora,CBM63_KUG00194,Oomycete
6370,CBM63,78,KUG00774,340,5.7e-08,2,74,140,213,0.923076923076923,Phytophthora_nicotianae,Phytophthora,CBM63_KUG00774,Oomycete
6371,CBM73,54,KUF81809,351,0.00084,13,53,237,271,0.740740740740741,Phytophthora_nicotianae,Phytophthora,CBM73_KUF81809,Oomycete
6372,CBM9,182,KUG01486,486,2.9e-27,2,146,38,201,0.791208791208791,Phytophthora_nicotianae,Phytophthora,CBM9_KUG01486,Oomycete
6373,CBM9,182,KUG01505,408,4.6e-31,1,153,64,252,0.835164835164835,Phytophthora_nicotianae,Phytophthora,CBM9_KUG01505,Oomycete
6374,CE1,227,KUF77838,353,1.6e-11,10,221,80,340,0.929515418502203,Phytophthora_nicotianae,Phytophthora,CE1_KUF77838,Oomycete
6375,CE1,227,KUF77945,228,1e-11,21,208,12,202,0.823788546255507,Phytophthora_nicotianae,Phytophthora,CE1_KUF77945,Oomycete
6376,CE1,227,KUF77946,228,1.4e-10,15,207,15,205,0.845814977973568,Phytophthora_nicotianae,Phytophthora,CE1_KUF77946,Oomycete
6377,CE1,227,KUF78110,303,1.3e-12,23,145,40,239,0.537444933920705,Phytophthora_nicotianae,Phytophthora,CE1_KUF78110,Oomycete
6378,CE1,227,KUF78111,347,4.3e-11,17,193,38,294,0.775330396475771,Phytophthora_nicotianae,Phytophthora,CE1_KUF78111,Oomycete
6379,CE1,227,KUF78114,322,8.1e-09,12,143,39,187,0.577092511013216,Phytophthora_nicotianae,Phytophthora,CE1_KUF78114,Oomycete
6380,CE1,227,KUF78247,421,1.9e-07,25,143,77,235,0.519823788546256,Phytophthora_nicotianae,Phytophthora,CE1_KUF78247,Oomycete
6381,CE1,227,KUF78310,299,3.9e-06,15,143,34,221,0.563876651982379,Phytophthora_nicotianae,Phytophthora,CE1_KUF78310,Oomycete
6382,CE1,227,KUF79851,570,1.1e-06,78,191,79,258,0.497797356828194,Phytophthora_nicotianae,Phytophthora,CE1_KUF79851,Oomycete
6383,CE1,227,KUF80081,271,7.6e-06,108,185,93,180,0.33920704845815,Phytophthora_nicotianae,Phytophthora,CE1_KUF80081,Oomycete
6384,CE1,227,KUF81019,326,9e-07,9,143,16,227,0.590308370044053,Phytophthora_nicotianae,Phytophthora,CE1_KUF81019,Oomycete
6385,CE1,227,KUF81539,421,1.9e-07,25,143,77,235,0.519823788546256,Phytophthora_nicotianae,Phytophthora,CE1_KUF81539,Oomycete
6386,CE1,227,KUF82693,527,4.4e-17,8,143,196,362,0.594713656387665,Phytophthora_nicotianae,Phytophthora,CE1_KUF82693,Oomycete
6387,CE1,227,KUF83165,638,4.7e-10,41,143,322,451,0.449339207048458,Phytophthora_nicotianae,Phytophthora,CE1_KUF83165,Oomycete
6388,CE1,227,KUF83692,333,2.4e-08,23,143,36,176,0.52863436123348,Phytophthora_nicotianae,Phytophthora,CE1_KUF83692,Oomycete
6389,CE1,227,KUF84586,347,1.3e-06,103,217,149,334,0.502202643171806,Phytophthora_nicotianae,Phytophthora,CE1_KUF84586,Oomycete
6390,CE1,227,KUF85884,497,1.6e-08,12,193,191,448,0.797356828193833,Phytophthora_nicotianae,Phytophthora,CE1_KUF85884,Oomycete
6391,CE1,227,KUF86179,455,2.3e-06,15,174,162,365,0.700440528634361,Phytophthora_nicotianae,Phytophthora,CE1_KUF86179,Oomycete
6392,CE1,227,KUF91945,282,7.9e-48,1,225,21,278,0.986784140969163,Phytophthora_nicotianae,Phytophthora,CE1_KUF91945,Oomycete
6393,CE1,227,KUF97923,584,2.4e-06,77,161,176,273,0.370044052863436,Phytophthora_nicotianae,Phytophthora,CE1_KUF97923,Oomycete
6394,CE1,227,KUF99584,333,1.2e-06,30,143,35,182,0.497797356828194,Phytophthora_nicotianae,Phytophthora,CE1_KUF99584,Oomycete
6395,CE1,227,KUG01856,423,2.1e-07,8,198,35,290,0.837004405286344,Phytophthora_nicotianae,Phytophthora,CE1_KUG01856,Oomycete
6396,CE1,227,KUG02251,570,6e-07,27,191,7,258,0.722466960352423,Phytophthora_nicotianae,Phytophthora,CE1_KUG02251,Oomycete
6397,CE10,341,KUF76566,313,3e-37,81,308,45,271,0.665689149560117,Phytophthora_nicotianae,Phytophthora,CE10_KUF76566,Oomycete
6398,CE10,341,KUF77532,439,1.3e-36,86,338,169,423,0.73900293255132,Phytophthora_nicotianae,Phytophthora,CE10_KUF77532,Oomycete
6399,CE10,341,KUF77538,255,1.3e-31,129,336,35,235,0.607038123167155,Phytophthora_nicotianae,Phytophthora,CE10_KUF77538,Oomycete
6400,CE10,341,KUF77542,433,7.1e-32,80,317,169,408,0.695014662756598,Phytophthora_nicotianae,Phytophthora,CE10_KUF77542,Oomycete
6401,CE10,341,KUF80073,412,4.5e-30,74,333,98,385,0.759530791788856,Phytophthora_nicotianae,Phytophthora,CE10_KUF80073,Oomycete
6402,CE10,341,KUF80137,716,7.1e-44,93,332,457,705,0.700879765395894,Phytophthora_nicotianae,Phytophthora,CE10_KUF80137,Oomycete
6403,CE10,341,KUF80803,1223,6.9e-09,71,210,969,1129,0.407624633431085,Phytophthora_nicotianae,Phytophthora,CE10_KUF80803,Oomycete
6404,CE10,341,KUF81415,484,1.2e-29,77,329,176,442,0.73900293255132,Phytophthora_nicotianae,Phytophthora,CE10_KUF81415,Oomycete
6405,CE10,341,KUF81418,480,5.2e-38,78,316,172,429,0.697947214076246,Phytophthora_nicotianae,Phytophthora,CE10_KUF81418,Oomycete
6406,CE10,341,KUF81776,559,7.4e-29,75,187,98,227,0.328445747800586,Phytophthora_nicotianae,Phytophthora,CE10_KUF81776,Oomycete
6407,CE10,341,KUF81851,442,5.8e-34,93,337,183,426,0.715542521994135,Phytophthora_nicotianae,Phytophthora,CE10_KUF81851,Oomycete
6408,CE10,341,KUF82413,326,4.9e-43,65,334,56,320,0.788856304985337,Phytophthora_nicotianae,Phytophthora,CE10_KUF82413,Oomycete
6409,CE10,341,KUF82519,785,1.9e-24,48,308,485,760,0.762463343108504,Phytophthora_nicotianae,Phytophthora,CE10_KUF82519,Oomycete
6410,CE10,341,KUF83146,787,1.9e-24,47,308,486,762,0.765395894428152,Phytophthora_nicotianae,Phytophthora,CE10_KUF83146,Oomycete
6411,CE10,341,KUF83368,255,1.3e-31,129,336,35,235,0.607038123167155,Phytophthora_nicotianae,Phytophthora,CE10_KUF83368,Oomycete
6412,CE10,341,KUF83369,439,3.1e-36,86,338,169,423,0.73900293255132,Phytophthora_nicotianae,Phytophthora,CE10_KUF83369,Oomycete
6413,CE10,341,KUF83373,416,3.7e-31,89,317,161,391,0.668621700879765,Phytophthora_nicotianae,Phytophthora,CE10_KUF83373,Oomycete
6414,CE10,341,KUF83501,442,5.8e-34,93,337,183,426,0.715542521994135,Phytophthora_nicotianae,Phytophthora,CE10_KUF83501,Oomycete
6415,CE10,341,KUF83662,456,4.4e-30,130,334,226,424,0.598240469208211,Phytophthora_nicotianae,Phytophthora,CE10_KUF83662,Oomycete
6416,CE10,341,KUF83663,272,2.2e-32,84,316,13,248,0.680351906158358,Phytophthora_nicotianae,Phytophthora,CE10_KUF83663,Oomycete
6417,CE10,341,KUF83734,426,9.1e-30,84,335,159,412,0.736070381231672,Phytophthora_nicotianae,Phytophthora,CE10_KUF83734,Oomycete
6418,CE10,341,KUF83735,422,1.7e-33,84,337,156,409,0.741935483870968,Phytophthora_nicotianae,Phytophthora,CE10_KUF83735,Oomycete
6419,CE10,341,KUF84065,585,1.2e-43,68,309,218,522,0.706744868035191,Phytophthora_nicotianae,Phytophthora,CE10_KUF84065,Oomycete
6420,CE10,341,KUF84867,780,3.3e-08,45,278,479,711,0.683284457478006,Phytophthora_nicotianae,Phytophthora,CE10_KUF84867,Oomycete
6421,CE10,341,KUF88157,507,2.2e-29,76,193,51,204,0.343108504398827,Phytophthora_nicotianae,Phytophthora,CE10_KUF88157,Oomycete
6422,CE10,341,KUF88162,554,3.3e-29,76,204,99,258,0.375366568914956,Phytophthora_nicotianae,Phytophthora,CE10_KUF88162,Oomycete
6423,CE10,341,KUF88163,561,1.5e-31,75,188,98,232,0.331378299120235,Phytophthora_nicotianae,Phytophthora,CE10_KUF88163,Oomycete
6424,CE10,341,KUF88296,484,1.2e-29,77,329,176,442,0.73900293255132,Phytophthora_nicotianae,Phytophthora,CE10_KUF88296,Oomycete
6425,CE10,341,KUF88305,480,5.2e-38,78,316,172,429,0.697947214076246,Phytophthora_nicotianae,Phytophthora,CE10_KUF88305,Oomycete
6426,CE10,341,KUF89362,422,2.4e-33,86,337,158,409,0.736070381231672,Phytophthora_nicotianae,Phytophthora,CE10_KUF89362,Oomycete
6427,CE10,341,KUF96725,412,4.5e-30,74,333,98,385,0.759530791788856,Phytophthora_nicotianae,Phytophthora,CE10_KUF96725,Oomycete
6428,CE10,341,KUG00606,442,5.8e-34,93,337,183,426,0.715542521994135,Phytophthora_nicotianae,Phytophthora,CE10_KUG00606,Oomycete
6429,CE10,341,KUG00620,454,9.3e-35,94,332,176,417,0.697947214076246,Phytophthora_nicotianae,Phytophthora,CE10_KUG00620,Oomycete
6430,CE10,341,KUG01652,577,1.5e-26,66,180,109,234,0.334310850439883,Phytophthora_nicotianae,Phytophthora,CE10_KUG01652,Oomycete
6431,CE10,341,KUG01663,524,1.4e-22,48,183,68,214,0.395894428152493,Phytophthora_nicotianae,Phytophthora,CE10_KUG01663,Oomycete
6432,CE10,341,KUG02106,456,1.2e-29,130,334,226,424,0.598240469208211,Phytophthora_nicotianae,Phytophthora,CE10_KUG02106,Oomycete
6433,CE10,341,KUG02107,340,3.5e-35,94,332,62,303,0.697947214076246,Phytophthora_nicotianae,Phytophthora,CE10_KUG02107,Oomycete
6434,CE10,341,KUG02108,272,2.2e-32,84,316,13,248,0.680351906158358,Phytophthora_nicotianae,Phytophthora,CE10_KUG02108,Oomycete
6435,CE11,271,KUF78078,315,1e-78,1,270,5,302,0.992619926199262,Phytophthora_nicotianae,Phytophthora,CE11_KUF78078,Oomycete
6436,CE12,210,KUF64689,504,2.7e-15,2,162,20,193,0.761904761904762,Phytophthora_nicotianae,Phytophthora,CE12_KUF64689,Oomycete
6437,CE12,210,KUF64689,504,4e-11,2,160,279,450,0.752380952380952,Phytophthora_nicotianae,Phytophthora,CE12_KUF64689,Oomycete
6438,CE12,210,KUF64705,374,2.2e-11,2,160,122,299,0.752380952380952,Phytophthora_nicotianae,Phytophthora,CE12_KUF64705,Oomycete
6439,CE12,210,KUF64710,320,7e-12,1,159,65,242,0.752380952380952,Phytophthora_nicotianae,Phytophthora,CE12_KUF64710,Oomycete
6440,CE12,210,KUF64713,266,5.4e-13,2,163,33,209,0.766666666666667,Phytophthora_nicotianae,Phytophthora,CE12_KUF64713,Oomycete
6441,CE12,210,KUF64715,314,1.4e-11,3,161,67,244,0.752380952380952,Phytophthora_nicotianae,Phytophthora,CE12_KUF64715,Oomycete
6442,CE12,210,KUF71974,128,5e-06,91,159,6,90,0.323809523809524,Phytophthora_nicotianae,Phytophthora,CE12_KUF71974,Oomycete
6443,CE12,210,KUF77898,247,5.6e-14,2,205,13,205,0.966666666666667,Phytophthora_nicotianae,Phytophthora,CE12_KUF77898,Oomycete
6444,CE12,210,KUF78059,291,1.4e-12,2,164,40,222,0.771428571428571,Phytophthora_nicotianae,Phytophthora,CE12_KUF78059,Oomycete
6445,CE12,210,KUF82820,128,4.6e-06,91,160,6,91,0.328571428571429,Phytophthora_nicotianae,Phytophthora,CE12_KUF82820,Oomycete
6446,CE12,210,KUF89159,292,4.2e-11,3,160,46,223,0.747619047619048,Phytophthora_nicotianae,Phytophthora,CE12_KUF89159,Oomycete
6447,CE12,210,KUF92884,280,2.8e-11,2,161,38,216,0.757142857142857,Phytophthora_nicotianae,Phytophthora,CE12_KUF92884,Oomycete
6448,CE12,210,KUF93921,282,8.5e-14,2,205,48,240,0.966666666666667,Phytophthora_nicotianae,Phytophthora,CE12_KUF93921,Oomycete
6449,CE12,210,KUF99337,292,5.5e-14,2,162,52,228,0.761904761904762,Phytophthora_nicotianae,Phytophthora,CE12_KUF99337,Oomycete
6450,CE12,210,KUF99338,282,1.3e-15,2,164,41,219,0.771428571428571,Phytophthora_nicotianae,Phytophthora,CE12_KUF99338,Oomycete
6451,CE12,210,KUG01204,244,3e-14,2,203,13,202,0.957142857142857,Phytophthora_nicotianae,Phytophthora,CE12_KUG01204,Oomycete
6452,CE13,355,KUF75773,476,7.1e-26,25,194,75,262,0.476056338028169,Phytophthora_nicotianae,Phytophthora,CE13_KUF75773,Oomycete
6453,CE13,355,KUF75774,464,5.1e-26,25,183,77,253,0.445070422535211,Phytophthora_nicotianae,Phytophthora,CE13_KUF75774,Oomycete
6454,CE13,355,KUF78001,479,6.4e-31,25,253,140,386,0.642253521126761,Phytophthora_nicotianae,Phytophthora,CE13_KUF78001,Oomycete
6455,CE13,355,KUF83489,491,2.4e-24,26,202,78,272,0.495774647887324,Phytophthora_nicotianae,Phytophthora,CE13_KUF83489,Oomycete
6456,CE13,355,KUF87494,436,1.5e-19,29,176,80,245,0.414084507042254,Phytophthora_nicotianae,Phytophthora,CE13_KUF87494,Oomycete
6457,CE13,355,KUG01178,464,5.1e-26,25,183,77,253,0.445070422535211,Phytophthora_nicotianae,Phytophthora,CE13_KUG01178,Oomycete
6458,CE13,355,KUG01179,476,7.1e-26,25,194,75,262,0.476056338028169,Phytophthora_nicotianae,Phytophthora,CE13_KUG01179,Oomycete
6459,CE13,355,KUG01300,453,2.9e-24,29,253,80,318,0.630985915492958,Phytophthora_nicotianae,Phytophthora,CE13_KUG01300,Oomycete
6460,CE14,124,KUF77671,167,2.4e-09,1,111,55,160,0.887096774193548,Phytophthora_nicotianae,Phytophthora,CE14_KUF77671,Oomycete
6461,CE14,124,KUF80517,412,0.00067,24,81,331,388,0.459677419354839,Phytophthora_nicotianae,Phytophthora,CE14_KUF80517,Oomycete
6462,CE14,124,KUF86659,412,0.00067,24,81,331,388,0.459677419354839,Phytophthora_nicotianae,Phytophthora,CE14_KUF86659,Oomycete
6463,CE2,209,KUG01431,2046,3.5e-55,1,209,1183,1400,0.995215311004785,Phytophthora_nicotianae,Phytophthora,CE2_KUG01431,Oomycete
6464,CE3,194,KUF78863,268,4.1e-09,53,189,89,236,0.701030927835051,Phytophthora_nicotianae,Phytophthora,CE3_KUF78863,Oomycete
6465,CE4,130,KUF85908,340,7.7e-12,24,124,114,214,0.769230769230769,Phytophthora_nicotianae,Phytophthora,CE4_KUF85908,Oomycete
6466,CE4,130,KUF94282,297,5e-18,9,106,59,154,0.746153846153846,Phytophthora_nicotianae,Phytophthora,CE4_KUF94282,Oomycete
6467,CE5,189,KUF82063,217,2.9e-53,1,186,27,205,0.978835978835979,Phytophthora_nicotianae,Phytophthora,CE5_KUF82063,Oomycete
6468,CE5,189,KUF91273,217,1.8e-51,1,183,27,202,0.962962962962963,Phytophthora_nicotianae,Phytophthora,CE5_KUF91273,Oomycete
6469,CE5,189,KUF91275,217,1.7e-51,1,184,27,203,0.968253968253968,Phytophthora_nicotianae,Phytophthora,CE5_KUF91275,Oomycete
6470,CE5,189,KUF91276,215,5.9e-51,1,183,26,200,0.962962962962963,Phytophthora_nicotianae,Phytophthora,CE5_KUF91276,Oomycete
6471,CE5,189,KUF91301,219,4.9e-51,1,184,28,204,0.968253968253968,Phytophthora_nicotianae,Phytophthora,CE5_KUF91301,Oomycete
6472,CE5,189,KUF91302,215,2.6e-53,1,186,25,203,0.978835978835979,Phytophthora_nicotianae,Phytophthora,CE5_KUF91302,Oomycete
6473,CE7,313,KUF84003,365,3.5e-10,52,209,64,223,0.501597444089457,Phytophthora_nicotianae,Phytophthora,CE7_KUF84003,Oomycete
6474,CE8,288,KUF67069,338,6.8e-75,8,273,43,314,0.920138888888889,Phytophthora_nicotianae,Phytophthora,CE8_KUF67069,Oomycete
6475,CE8,288,KUF67084,338,6.8e-75,8,273,43,314,0.920138888888889,Phytophthora_nicotianae,Phytophthora,CE8_KUF67084,Oomycete
6476,CE8,288,KUF70255,350,5.8e-76,3,273,46,326,0.9375,Phytophthora_nicotianae,Phytophthora,CE8_KUF70255,Oomycete
6477,CE8,288,KUF71976,338,5.9e-76,3,271,36,312,0.930555555555556,Phytophthora_nicotianae,Phytophthora,CE8_KUF71976,Oomycete
6478,CE8,288,KUF78196,345,3.1e-80,3,273,38,320,0.9375,Phytophthora_nicotianae,Phytophthora,CE8_KUF78196,Oomycete
6479,CE8,288,KUF78537,350,7.2e-75,8,275,48,328,0.927083333333333,Phytophthora_nicotianae,Phytophthora,CE8_KUF78537,Oomycete
6480,CE8,288,KUF78538,351,9.1e-73,9,274,49,328,0.920138888888889,Phytophthora_nicotianae,Phytophthora,CE8_KUF78538,Oomycete
6481,CE8,288,KUF81066,346,6.5e-73,3,274,37,323,0.940972222222222,Phytophthora_nicotianae,Phytophthora,CE8_KUF81066,Oomycete
6482,CE8,288,KUF82081,372,2.4e-71,3,274,63,349,0.940972222222222,Phytophthora_nicotianae,Phytophthora,CE8_KUF82081,Oomycete
6483,CE8,288,KUF83538,343,2.7e-71,3,273,38,319,0.9375,Phytophthora_nicotianae,Phytophthora,CE8_KUF83538,Oomycete
6484,CE8,288,KUF85801,338,1.4e-72,3,271,36,312,0.930555555555556,Phytophthora_nicotianae,Phytophthora,CE8_KUF85801,Oomycete
6485,CE8,288,KUF86618,338,5.9e-76,3,271,36,312,0.930555555555556,Phytophthora_nicotianae,Phytophthora,CE8_KUF86618,Oomycete
6486,CE8,288,KUF86619,338,1.2e-73,3,271,36,312,0.930555555555556,Phytophthora_nicotianae,Phytophthora,CE8_KUF86619,Oomycete
6487,CE8,288,KUF90582,338,1.4e-71,3,271,36,312,0.930555555555556,Phytophthora_nicotianae,Phytophthora,CE8_KUF90582,Oomycete
6488,CE8,288,KUF90583,338,1.2e-73,3,271,36,312,0.930555555555556,Phytophthora_nicotianae,Phytophthora,CE8_KUF90583,Oomycete
6489,CE8,288,KUF93912,348,1.5e-69,9,274,49,325,0.920138888888889,Phytophthora_nicotianae,Phytophthora,CE8_KUF93912,Oomycete
6490,CE8,288,KUF95298,350,1.5e-74,9,274,49,327,0.920138888888889,Phytophthora_nicotianae,Phytophthora,CE8_KUF95298,Oomycete
6491,CE8,288,KUF95300,348,8.1e-73,9,273,49,324,0.916666666666667,Phytophthora_nicotianae,Phytophthora,CE8_KUF95300,Oomycete
6492,CE8,288,KUG01737,350,7.1e-75,8,274,48,327,0.923611111111111,Phytophthora_nicotianae,Phytophthora,CE8_KUG01737,Oomycete
6493,GH1,429,KUF74973,533,9e-129,4,425,37,518,0.981351981351981,Phytophthora_nicotianae,Phytophthora,GH1_KUF74973,Oomycete
6494,GH1,429,KUF75737,475,1.1e-175,3,428,5,472,0.990675990675991,Phytophthora_nicotianae,Phytophthora,GH1_KUF75737,Oomycete
6495,GH1,429,KUF75738,475,2.4e-173,4,428,6,472,0.988344988344988,Phytophthora_nicotianae,Phytophthora,GH1_KUF75738,Oomycete
6496,GH1,429,KUF77731,580,4.3e-136,4,425,28,508,0.981351981351981,Phytophthora_nicotianae,Phytophthora,GH1_KUF77731,Oomycete
6497,GH1,429,KUF79192,571,1.2e-136,4,426,28,509,0.983682983682984,Phytophthora_nicotianae,Phytophthora,GH1_KUF79192,Oomycete
6498,GH1,429,KUF81096,475,7.3e-173,4,428,6,472,0.988344988344988,Phytophthora_nicotianae,Phytophthora,GH1_KUF81096,Oomycete
6499,GH1,429,KUF81097,475,1.2e-174,3,428,5,472,0.990675990675991,Phytophthora_nicotianae,Phytophthora,GH1_KUF81097,Oomycete
6500,GH1,429,KUF81491,588,3.2e-133,3,425,29,499,0.983682983682984,Phytophthora_nicotianae,Phytophthora,GH1_KUF81491,Oomycete
6501,GH1,429,KUF81519,589,6.4e-140,4,426,24,513,0.983682983682984,Phytophthora_nicotianae,Phytophthora,GH1_KUF81519,Oomycete
6502,GH1,429,KUF84042,571,8.9e-137,4,426,28,509,0.983682983682984,Phytophthora_nicotianae,Phytophthora,GH1_KUF84042,Oomycete
6503,GH1,429,KUF84191,580,3.5e-136,4,425,28,508,0.981351981351981,Phytophthora_nicotianae,Phytophthora,GH1_KUF84191,Oomycete
6504,GH1,429,KUF85265,354,1.8e-124,10,323,1,353,0.72960372960373,Phytophthora_nicotianae,Phytophthora,GH1_KUF85265,Oomycete
6505,GH1,429,KUF90625,500,5.9e-123,2,425,12,483,0.986013986013986,Phytophthora_nicotianae,Phytophthora,GH1_KUF90625,Oomycete
6506,GH1,429,KUG01882,561,5.6e-139,3,426,7,489,0.986013986013986,Phytophthora_nicotianae,Phytophthora,GH1_KUG01882,Oomycete
6507,GH1,429,KUG01883,582,2.9e-143,3,426,28,510,0.986013986013986,Phytophthora_nicotianae,Phytophthora,GH1_KUG01883,Oomycete
6508,GH1,429,KUG01886,571,7.5e-135,4,426,28,509,0.983682983682984,Phytophthora_nicotianae,Phytophthora,GH1_KUG01886,Oomycete
6509,GH1,429,KUG01887,573,4.1e-127,3,425,27,511,0.983682983682984,Phytophthora_nicotianae,Phytophthora,GH1_KUG01887,Oomycete
6510,GH1,429,KUG01898,566,8.4e-138,4,427,25,507,0.986013986013986,Phytophthora_nicotianae,Phytophthora,GH1_KUG01898,Oomycete
6511,GH10,303,KUF78210,386,2.5e-93,3,296,33,334,0.966996699669967,Phytophthora_nicotianae,Phytophthora,GH10_KUF78210,Oomycete
6512,GH10,303,KUF78530,1387,4e-85,3,289,66,362,0.943894389438944,Phytophthora_nicotianae,Phytophthora,GH10_KUF78530,Oomycete
6513,GH10,303,KUF78532,355,1.2e-88,2,289,35,332,0.947194719471947,Phytophthora_nicotianae,Phytophthora,GH10_KUF78532,Oomycete
6514,GH10,303,KUF90005,477,1.8e-89,4,289,34,329,0.940594059405941,Phytophthora_nicotianae,Phytophthora,GH10_KUF90005,Oomycete
6515,GH10,303,KUG00843,663,9.1e-86,3,289,344,640,0.943894389438944,Phytophthora_nicotianae,Phytophthora,GH10_KUG00843,Oomycete
6516,GH105,332,KUF79604,398,3.4e-46,19,332,57,395,0.942771084337349,Phytophthora_nicotianae,Phytophthora,GH105_KUF79604,Oomycete
6517,GH105,332,KUF86767,398,3.4e-46,19,332,57,395,0.942771084337349,Phytophthora_nicotianae,Phytophthora,GH105_KUF86767,Oomycete
6518,GH109,126,KUF81857,355,5.3e-15,2,122,10,123,0.952380952380952,Phytophthora_nicotianae,Phytophthora,GH109_KUF81857,Oomycete
6519,GH109,126,KUF81859,338,1.6e-14,4,122,9,118,0.936507936507937,Phytophthora_nicotianae,Phytophthora,GH109_KUF81859,Oomycete
6520,GH109,126,KUF81860,347,2.5e-12,2,116,8,113,0.904761904761905,Phytophthora_nicotianae,Phytophthora,GH109_KUF81860,Oomycete
6521,GH109,126,KUF81870,337,2e-12,35,121,39,119,0.682539682539683,Phytophthora_nicotianae,Phytophthora,GH109_KUF81870,Oomycete
6522,GH109,126,KUF81901,346,2.6e-08,69,115,61,107,0.365079365079365,Phytophthora_nicotianae,Phytophthora,GH109_KUF81901,Oomycete
6523,GH109,126,KUG02147,339,4.7e-09,1,124,10,122,0.976190476190476,Phytophthora_nicotianae,Phytophthora,GH109_KUG02147,Oomycete
6524,GH109,126,KUG02172,365,1.8e-10,1,126,30,149,0.992063492063492,Phytophthora_nicotianae,Phytophthora,GH109_KUG02172,Oomycete
6525,GH114,190,KUF90549,319,1.5e-75,1,190,28,217,0.994736842105263,Phytophthora_nicotianae,Phytophthora,GH114_KUF90549,Oomycete
6526,GH114,190,KUF90552,309,2.9e-75,1,190,32,221,0.994736842105263,Phytophthora_nicotianae,Phytophthora,GH114_KUF90552,Oomycete
6527,GH12,156,KUF76576,238,7.4e-46,2,156,89,237,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUF76576,Oomycete
6528,GH12,156,KUF76577,241,1.7e-44,2,156,91,240,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUF76577,Oomycete
6529,GH12,156,KUF79334,240,2.9e-43,2,156,91,239,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUF79334,Oomycete
6530,GH12,156,KUF83002,259,7.5e-37,4,156,96,242,0.974358974358974,Phytophthora_nicotianae,Phytophthora,GH12_KUF83002,Oomycete
6531,GH12,156,KUF83003,249,6.7e-33,2,156,90,237,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUF83003,Oomycete
6532,GH12,156,KUF83006,198,3.2e-31,30,156,75,195,0.807692307692308,Phytophthora_nicotianae,Phytophthora,GH12_KUF83006,Oomycete
6533,GH12,156,KUF83007,271,2e-41,3,156,121,268,0.980769230769231,Phytophthora_nicotianae,Phytophthora,GH12_KUF83007,Oomycete
6534,GH12,156,KUF85460,392,1.7e-42,3,155,89,235,0.974358974358974,Phytophthora_nicotianae,Phytophthora,GH12_KUF85460,Oomycete
6535,GH12,156,KUF85461,458,7.5e-43,2,156,91,239,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUF85461,Oomycete
6536,GH12,156,KUG00142,239,3.5e-37,2,156,90,238,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUG00142,Oomycete
6537,GH12,156,KUG01108,241,2.5e-42,2,156,90,238,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUG01108,Oomycete
6538,GH12,156,KUG01109,240,1.6e-39,2,156,91,239,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUG01109,Oomycete
6539,GH12,156,KUG01110,242,2.2e-41,2,156,91,239,0.987179487179487,Phytophthora_nicotianae,Phytophthora,GH12_KUG01110,Oomycete
6540,GH123,538,KUF78084,828,2.4e-61,102,510,271,778,0.758364312267658,Phytophthora_nicotianae,Phytophthora,GH123_KUF78084,Oomycete
6541,GH13,299,KUF79888,865,9.7e-19,23,258,424,736,0.785953177257525,Phytophthora_nicotianae,Phytophthora,GH13_KUF79888,Oomycete
6542,GH131,255,KUF64343,296,5e-18,37,252,58,265,0.843137254901961,Phytophthora_nicotianae,Phytophthora,GH131_KUF64343,Oomycete
6543,GH131,255,KUF64366,359,1.8e-24,43,246,58,244,0.796078431372549,Phytophthora_nicotianae,Phytophthora,GH131_KUF64366,Oomycete
6544,GH131,255,KUF75648,327,1.4e-24,35,252,60,266,0.850980392156863,Phytophthora_nicotianae,Phytophthora,GH131_KUF75648,Oomycete
6545,GH131,255,KUF81061,263,2.3e-24,35,243,60,257,0.815686274509804,Phytophthora_nicotianae,Phytophthora,GH131_KUF81061,Oomycete
6546,GH131,255,KUF82603,301,9.1e-16,35,241,60,254,0.807843137254902,Phytophthora_nicotianae,Phytophthora,GH131_KUF82603,Oomycete
