,cazyFam,sequence,species,group,newSeqName,class,NewNames
7398,GH13,maker-pag1_scaffold_5-fgenesh-gene-1.1-mRNA-1,Pythium_aphanidermatum,Pythium,GH13_maker-pag1_scaffold_5-fgenesh-gene-1.1-mRNA-1,Oomycete,GH13_maker-pag1_scaffold_5-fgenesh-gene-1.1-mRNA-1_Pythium_aphanidermatum
7399,PL1,maker-pag1_scaffold_50-fgenesh-gene-0.28-mRNA-1,Pythium_aphanidermatum,Pythium,PL1_maker-pag1_scaffold_50-fgenesh-gene-0.28-mRNA-1,Oomycete,PL1_maker-pag1_scaffold_50-fgenesh-gene-0.28-mRNA-1_Pythium_aphanidermatum
7400,PL1,maker-pag1_scaffold_50-snap-gene-0.44-mRNA-1,Pythium_aphanidermatum,Pythium,PL1_maker-pag1_scaffold_50-snap-gene-0.44-mRNA-1,Oomycete,PL1_maker-pag1_scaffold_50-snap-gene-0.44-mRNA-1_Pythium_aphanidermatum
7401,GT41,maker-pag1_scaffold_50-snap-gene-0.51-mRNA-1,Pythium_aphanidermatum,Pythium,GT41_maker-pag1_scaffold_50-snap-gene-0.51-mRNA-1,Oomycete,GT41_maker-pag1_scaffold_50-snap-gene-0.51-mRNA-1_Pythium_aphanidermatum
7402,GT2,maker-pag1_scaffold_500-fgenesh-gene-0.9-mRNA-1,Pythium_aphanidermatum,Pythium,GT2_maker-pag1_scaffold_500-fgenesh-gene-0.9-mRNA-1,Oomycete,GT2_maker-pag1_scaffold_500-fgenesh-gene-0.9-mRNA-1_Pythium_aphanidermatum
7403,GT41,maker-pag1_scaffold_500-snap-gene-0.12-mRNA-1,Pythium_aphanidermatum,Pythium,GT41_maker-pag1_scaffold_500-snap-gene-0.12-mRNA-1,Oomycete,GT41_maker-pag1_scaffold_500-snap-gene-0.12-mRNA-1_Pythium_aphanidermatum
7404,CE13,maker-pag1_scaffold_507-fgenesh-gene-0.4-mRNA-1,Pythium_aphanidermatum,Pythium,CE13_maker-pag1_scaffold_507-fgenesh-gene-0.4-mRNA-1,Oomycete,CE13_maker-pag1_scaffold_507-fgenesh-gene-0.4-mRNA-1_Pythium_aphanidermatum
7405,GT50,maker-pag1_scaffold_513-snap-gene-0.8-mRNA-1,Pythium_aphanidermatum,Pythium,GT50_maker-pag1_scaffold_513-snap-gene-0.8-mRNA-1,Oomycete,GT50_maker-pag1_scaffold_513-snap-gene-0.8-mRNA-1_Pythium_aphanidermatum
7406,GT45,maker-pag1_scaffold_522-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,GT45_maker-pag1_scaffold_522-fgenesh-gene-0.3-mRNA-1,Oomycete,GT45_maker-pag1_scaffold_522-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7407,CE3,maker-pag1_scaffold_528-snap-gene-0.8-mRNA-1,Pythium_aphanidermatum,Pythium,CE3_maker-pag1_scaffold_528-snap-gene-0.8-mRNA-1,Oomycete,CE3_maker-pag1_scaffold_528-snap-gene-0.8-mRNA-1_Pythium_aphanidermatum
7408,GT60,maker-pag1_scaffold_53-snap-gene-0.40-mRNA-1,Pythium_aphanidermatum,Pythium,GT60_maker-pag1_scaffold_53-snap-gene-0.40-mRNA-1,Oomycete,GT60_maker-pag1_scaffold_53-snap-gene-0.40-mRNA-1_Pythium_aphanidermatum
7409,CE5,maker-pag1_scaffold_534-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,CE5_maker-pag1_scaffold_534-fgenesh-gene-0.3-mRNA-1,Oomycete,CE5_maker-pag1_scaffold_534-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7410,CE5,maker-pag1_scaffold_534-snap-gene-0.13-mRNA-1,Pythium_aphanidermatum,Pythium,CE5_maker-pag1_scaffold_534-snap-gene-0.13-mRNA-1,Oomycete,CE5_maker-pag1_scaffold_534-snap-gene-0.13-mRNA-1_Pythium_aphanidermatum
7411,GH3,maker-pag1_scaffold_536-snap-gene-0.10-mRNA-1,Pythium_aphanidermatum,Pythium,GH3_maker-pag1_scaffold_536-snap-gene-0.10-mRNA-1,Oomycete,GH3_maker-pag1_scaffold_536-snap-gene-0.10-mRNA-1_Pythium_aphanidermatum
7412,GT62,maker-pag1_scaffold_54-fgenesh-gene-0.16-mRNA-1,Pythium_aphanidermatum,Pythium,GT62_maker-pag1_scaffold_54-fgenesh-gene-0.16-mRNA-1,Oomycete,GT62_maker-pag1_scaffold_54-fgenesh-gene-0.16-mRNA-1_Pythium_aphanidermatum
7413,GT62,maker-pag1_scaffold_54-fgenesh-gene-0.16-mRNA-1,Pythium_aphanidermatum,Pythium,GT62_maker-pag1_scaffold_54-fgenesh-gene-0.16-mRNA-1,Oomycete,GT62_maker-pag1_scaffold_54-fgenesh-gene-0.16-mRNA-1_Pythium_aphanidermatum
7414,GT62,maker-pag1_scaffold_54-fgenesh-gene-0.19-mRNA-1,Pythium_aphanidermatum,Pythium,GT62_maker-pag1_scaffold_54-fgenesh-gene-0.19-mRNA-1,Oomycete,GT62_maker-pag1_scaffold_54-fgenesh-gene-0.19-mRNA-1_Pythium_aphanidermatum
7415,GH32,maker-pag1_scaffold_55-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,GH32_maker-pag1_scaffold_55-fgenesh-gene-0.1-mRNA-1,Oomycete,GH32_maker-pag1_scaffold_55-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7416,GT2,maker-pag1_scaffold_550-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,GT2_maker-pag1_scaffold_550-fgenesh-gene-0.0-mRNA-1,Oomycete,GT2_maker-pag1_scaffold_550-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7417,AA3,maker-pag1_scaffold_551-snap-gene-0.12-mRNA-1,Pythium_aphanidermatum,Pythium,AA3_maker-pag1_scaffold_551-snap-gene-0.12-mRNA-1,Oomycete,AA3_maker-pag1_scaffold_551-snap-gene-0.12-mRNA-1_Pythium_aphanidermatum
7418,GH5,maker-pag1_scaffold_556-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,GH5_maker-pag1_scaffold_556-fgenesh-gene-0.3-mRNA-1,Oomycete,GH5_maker-pag1_scaffold_556-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7419,AA8,maker-pag1_scaffold_557-fgenesh-gene-0.2-mRNA-1,Pythium_aphanidermatum,Pythium,AA8_maker-pag1_scaffold_557-fgenesh-gene-0.2-mRNA-1,Oomycete,AA8_maker-pag1_scaffold_557-fgenesh-gene-0.2-mRNA-1_Pythium_aphanidermatum
7420,CE5,maker-pag1_scaffold_559-fgenesh-gene-0.7-mRNA-1,Pythium_aphanidermatum,Pythium,CE5_maker-pag1_scaffold_559-fgenesh-gene-0.7-mRNA-1,Oomycete,CE5_maker-pag1_scaffold_559-fgenesh-gene-0.7-mRNA-1_Pythium_aphanidermatum
7421,GT20,maker-pag1_scaffold_559-snap-gene-0.15-mRNA-1,Pythium_aphanidermatum,Pythium,GT20_maker-pag1_scaffold_559-snap-gene-0.15-mRNA-1,Oomycete,GT20_maker-pag1_scaffold_559-snap-gene-0.15-mRNA-1_Pythium_aphanidermatum
7422,AA11,maker-pag1_scaffold_560-fgenesh-gene-0.4-mRNA-1,Pythium_aphanidermatum,Pythium,AA11_maker-pag1_scaffold_560-fgenesh-gene-0.4-mRNA-1,Oomycete,AA11_maker-pag1_scaffold_560-fgenesh-gene-0.4-mRNA-1_Pythium_aphanidermatum
7423,GH5,maker-pag1_scaffold_58-fgenesh-gene-0.6-mRNA-1,Pythium_aphanidermatum,Pythium,GH5_maker-pag1_scaffold_58-fgenesh-gene-0.6-mRNA-1,Oomycete,GH5_maker-pag1_scaffold_58-fgenesh-gene-0.6-mRNA-1_Pythium_aphanidermatum
7424,GH30,maker-pag1_scaffold_59-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,GH30_maker-pag1_scaffold_59-fgenesh-gene-0.3-mRNA-1,Oomycete,GH30_maker-pag1_scaffold_59-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7425,GH131,maker-pag1_scaffold_590-fgenesh-gene-0.5-mRNA-1,Pythium_aphanidermatum,Pythium,GH131_maker-pag1_scaffold_590-fgenesh-gene-0.5-mRNA-1,Oomycete,GH131_maker-pag1_scaffold_590-fgenesh-gene-0.5-mRNA-1_Pythium_aphanidermatum
7426,CE1,maker-pag1_scaffold_590-fgenesh-gene-0.7-mRNA-1,Pythium_aphanidermatum,Pythium,CE1_maker-pag1_scaffold_590-fgenesh-gene-0.7-mRNA-1,Oomycete,CE1_maker-pag1_scaffold_590-fgenesh-gene-0.7-mRNA-1_Pythium_aphanidermatum
7427,CE1,maker-pag1_scaffold_590-snap-gene-0.14-mRNA-1,Pythium_aphanidermatum,Pythium,CE1_maker-pag1_scaffold_590-snap-gene-0.14-mRNA-1,Oomycete,CE1_maker-pag1_scaffold_590-snap-gene-0.14-mRNA-1_Pythium_aphanidermatum
7428,CE1,maker-pag1_scaffold_592-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,CE1_maker-pag1_scaffold_592-fgenesh-gene-0.0-mRNA-1,Oomycete,CE1_maker-pag1_scaffold_592-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7429,GH17,maker-pag1_scaffold_6-snap-gene-1.17-mRNA-1,Pythium_aphanidermatum,Pythium,GH17_maker-pag1_scaffold_6-snap-gene-1.17-mRNA-1,Oomycete,GH17_maker-pag1_scaffold_6-snap-gene-1.17-mRNA-1_Pythium_aphanidermatum
7430,PL3,maker-pag1_scaffold_601-snap-gene-0.11-mRNA-1,Pythium_aphanidermatum,Pythium,PL3_maker-pag1_scaffold_601-snap-gene-0.11-mRNA-1,Oomycete,PL3_maker-pag1_scaffold_601-snap-gene-0.11-mRNA-1_Pythium_aphanidermatum
7431,CE10,maker-pag1_scaffold_617-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,CE10_maker-pag1_scaffold_617-fgenesh-gene-0.1-mRNA-1,Oomycete,CE10_maker-pag1_scaffold_617-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7432,AA8,maker-pag1_scaffold_622-snap-gene-0.7-mRNA-1,Pythium_aphanidermatum,Pythium,AA8_maker-pag1_scaffold_622-snap-gene-0.7-mRNA-1,Oomycete,AA8_maker-pag1_scaffold_622-snap-gene-0.7-mRNA-1_Pythium_aphanidermatum
7433,GT71,maker-pag1_scaffold_627-fgenesh-gene-0.4-mRNA-1,Pythium_aphanidermatum,Pythium,GT71_maker-pag1_scaffold_627-fgenesh-gene-0.4-mRNA-1,Oomycete,GT71_maker-pag1_scaffold_627-fgenesh-gene-0.4-mRNA-1_Pythium_aphanidermatum
7434,CE10,maker-pag1_scaffold_63-snap-gene-0.30-mRNA-1,Pythium_aphanidermatum,Pythium,CE10_maker-pag1_scaffold_63-snap-gene-0.30-mRNA-1,Oomycete,CE10_maker-pag1_scaffold_63-snap-gene-0.30-mRNA-1_Pythium_aphanidermatum
7435,GH5,maker-pag1_scaffold_64-snap-gene-0.19-mRNA-1,Pythium_aphanidermatum,Pythium,GH5_maker-pag1_scaffold_64-snap-gene-0.19-mRNA-1,Oomycete,GH5_maker-pag1_scaffold_64-snap-gene-0.19-mRNA-1_Pythium_aphanidermatum
7436,GH17,maker-pag1_scaffold_64-snap-gene-0.49-mRNA-1,Pythium_aphanidermatum,Pythium,GH17_maker-pag1_scaffold_64-snap-gene-0.49-mRNA-1,Oomycete,GH17_maker-pag1_scaffold_64-snap-gene-0.49-mRNA-1_Pythium_aphanidermatum
7437,SLH,maker-pag1_scaffold_646-fgenesh-gene-0.2-mRNA-1,Pythium_aphanidermatum,Pythium,SLH_maker-pag1_scaffold_646-fgenesh-gene-0.2-mRNA-1,Oomycete,SLH_maker-pag1_scaffold_646-fgenesh-gene-0.2-mRNA-1_Pythium_aphanidermatum
7438,GH1,maker-pag1_scaffold_648-snap-gene-0.8-mRNA-1,Pythium_aphanidermatum,Pythium,GH1_maker-pag1_scaffold_648-snap-gene-0.8-mRNA-1,Oomycete,GH1_maker-pag1_scaffold_648-snap-gene-0.8-mRNA-1_Pythium_aphanidermatum
7439,CE10,maker-pag1_scaffold_650-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,CE10_maker-pag1_scaffold_650-fgenesh-gene-0.1-mRNA-1,Oomycete,CE10_maker-pag1_scaffold_650-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7440,CE10,maker-pag1_scaffold_650-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,CE10_maker-pag1_scaffold_650-fgenesh-gene-0.1-mRNA-1,Oomycete,CE10_maker-pag1_scaffold_650-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7441,CE10,maker-pag1_scaffold_650-snap-gene-0.10-mRNA-1,Pythium_aphanidermatum,Pythium,CE10_maker-pag1_scaffold_650-snap-gene-0.10-mRNA-1,Oomycete,CE10_maker-pag1_scaffold_650-snap-gene-0.10-mRNA-1_Pythium_aphanidermatum
7442,GH109,maker-pag1_scaffold_651-snap-gene-0.9-mRNA-1,Pythium_aphanidermatum,Pythium,GH109_maker-pag1_scaffold_651-snap-gene-0.9-mRNA-1,Oomycete,GH109_maker-pag1_scaffold_651-snap-gene-0.9-mRNA-1_Pythium_aphanidermatum
7443,CE1,maker-pag1_scaffold_655-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,CE1_maker-pag1_scaffold_655-fgenesh-gene-0.3-mRNA-1,Oomycete,CE1_maker-pag1_scaffold_655-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7444,GT71,maker-pag1_scaffold_669-snap-gene-0.10-mRNA-1,Pythium_aphanidermatum,Pythium,GT71_maker-pag1_scaffold_669-snap-gene-0.10-mRNA-1,Oomycete,GT71_maker-pag1_scaffold_669-snap-gene-0.10-mRNA-1_Pythium_aphanidermatum
7445,GT71,maker-pag1_scaffold_669-snap-gene-0.11-mRNA-1,Pythium_aphanidermatum,Pythium,GT71_maker-pag1_scaffold_669-snap-gene-0.11-mRNA-1,Oomycete,GT71_maker-pag1_scaffold_669-snap-gene-0.11-mRNA-1_Pythium_aphanidermatum
7446,CBM50,maker-pag1_scaffold_67-snap-gene-0.62-mRNA-1,Pythium_aphanidermatum,Pythium,CBM50_maker-pag1_scaffold_67-snap-gene-0.62-mRNA-1,Oomycete,CBM50_maker-pag1_scaffold_67-snap-gene-0.62-mRNA-1_Pythium_aphanidermatum
7447,GH16,maker-pag1_scaffold_674-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_674-fgenesh-gene-0.0-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_674-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7448,GH28,maker-pag1_scaffold_674-fgenesh-gene-0.4-mRNA-1,Pythium_aphanidermatum,Pythium,GH28_maker-pag1_scaffold_674-fgenesh-gene-0.4-mRNA-1,Oomycete,GH28_maker-pag1_scaffold_674-fgenesh-gene-0.4-mRNA-1_Pythium_aphanidermatum
7449,GH16,maker-pag1_scaffold_679-fgenesh-gene-0.2-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_679-fgenesh-gene-0.2-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_679-fgenesh-gene-0.2-mRNA-1_Pythium_aphanidermatum
7450,GH16,maker-pag1_scaffold_679-fgenesh-gene-0.2-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_679-fgenesh-gene-0.2-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_679-fgenesh-gene-0.2-mRNA-1_Pythium_aphanidermatum
7451,GT2,maker-pag1_scaffold_680-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,GT2_maker-pag1_scaffold_680-fgenesh-gene-0.0-mRNA-1,Oomycete,GT2_maker-pag1_scaffold_680-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7452,GT8,maker-pag1_scaffold_680-snap-gene-0.6-mRNA-1,Pythium_aphanidermatum,Pythium,GT8_maker-pag1_scaffold_680-snap-gene-0.6-mRNA-1,Oomycete,GT8_maker-pag1_scaffold_680-snap-gene-0.6-mRNA-1_Pythium_aphanidermatum
7453,CBM50,maker-pag1_scaffold_682-snap-gene-0.6-mRNA-1,Pythium_aphanidermatum,Pythium,CBM50_maker-pag1_scaffold_682-snap-gene-0.6-mRNA-1,Oomycete,CBM50_maker-pag1_scaffold_682-snap-gene-0.6-mRNA-1_Pythium_aphanidermatum
7454,GH47,maker-pag1_scaffold_69-snap-gene-0.17-mRNA-1,Pythium_aphanidermatum,Pythium,GH47_maker-pag1_scaffold_69-snap-gene-0.17-mRNA-1,Oomycete,GH47_maker-pag1_scaffold_69-snap-gene-0.17-mRNA-1_Pythium_aphanidermatum
7455,GT8,maker-pag1_scaffold_7-fgenesh-gene-0.18-mRNA-1,Pythium_aphanidermatum,Pythium,GT8_maker-pag1_scaffold_7-fgenesh-gene-0.18-mRNA-1,Oomycete,GT8_maker-pag1_scaffold_7-fgenesh-gene-0.18-mRNA-1_Pythium_aphanidermatum
7456,CBM60,maker-pag1_scaffold_7-snap-gene-1.18-mRNA-1,Pythium_aphanidermatum,Pythium,CBM60_maker-pag1_scaffold_7-snap-gene-1.18-mRNA-1,Oomycete,CBM60_maker-pag1_scaffold_7-snap-gene-1.18-mRNA-1_Pythium_aphanidermatum
7457,CBM13,maker-pag1_scaffold_7-snap-gene-1.23-mRNA-1,Pythium_aphanidermatum,Pythium,CBM13_maker-pag1_scaffold_7-snap-gene-1.23-mRNA-1,Oomycete,CBM13_maker-pag1_scaffold_7-snap-gene-1.23-mRNA-1_Pythium_aphanidermatum
7458,CBM13,maker-pag1_scaffold_7-snap-gene-1.24-mRNA-1,Pythium_aphanidermatum,Pythium,CBM13_maker-pag1_scaffold_7-snap-gene-1.24-mRNA-1,Oomycete,CBM13_maker-pag1_scaffold_7-snap-gene-1.24-mRNA-1_Pythium_aphanidermatum
7459,AA4,maker-pag1_scaffold_707-snap-gene-0.8-mRNA-1,Pythium_aphanidermatum,Pythium,AA4_maker-pag1_scaffold_707-snap-gene-0.8-mRNA-1,Oomycete,AA4_maker-pag1_scaffold_707-snap-gene-0.8-mRNA-1_Pythium_aphanidermatum
7460,GT31,maker-pag1_scaffold_710-snap-gene-0.9-mRNA-1,Pythium_aphanidermatum,Pythium,GT31_maker-pag1_scaffold_710-snap-gene-0.9-mRNA-1,Oomycete,GT31_maker-pag1_scaffold_710-snap-gene-0.9-mRNA-1_Pythium_aphanidermatum
7461,PL3,maker-pag1_scaffold_729-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,PL3_maker-pag1_scaffold_729-fgenesh-gene-0.0-mRNA-1,Oomycete,PL3_maker-pag1_scaffold_729-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7462,PL3,maker-pag1_scaffold_736-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,PL3_maker-pag1_scaffold_736-fgenesh-gene-0.3-mRNA-1,Oomycete,PL3_maker-pag1_scaffold_736-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7463,PL3,maker-pag1_scaffold_736-snap-gene-0.12-mRNA-1,Pythium_aphanidermatum,Pythium,PL3_maker-pag1_scaffold_736-snap-gene-0.12-mRNA-1,Oomycete,PL3_maker-pag1_scaffold_736-snap-gene-0.12-mRNA-1_Pythium_aphanidermatum
7464,AA9,maker-pag1_scaffold_736-snap-gene-0.6-mRNA-1,Pythium_aphanidermatum,Pythium,AA9_maker-pag1_scaffold_736-snap-gene-0.6-mRNA-1,Oomycete,AA9_maker-pag1_scaffold_736-snap-gene-0.6-mRNA-1_Pythium_aphanidermatum
7465,GH47,maker-pag1_scaffold_74-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,GH47_maker-pag1_scaffold_74-fgenesh-gene-0.1-mRNA-1,Oomycete,GH47_maker-pag1_scaffold_74-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7466,AA10,maker-pag1_scaffold_744-fgenesh-gene-0.2-mRNA-1,Pythium_aphanidermatum,Pythium,AA10_maker-pag1_scaffold_744-fgenesh-gene-0.2-mRNA-1,Oomycete,AA10_maker-pag1_scaffold_744-fgenesh-gene-0.2-mRNA-1_Pythium_aphanidermatum
7467,CE10,maker-pag1_scaffold_749-fgenesh-gene-0.2-mRNA-1,Pythium_aphanidermatum,Pythium,CE10_maker-pag1_scaffold_749-fgenesh-gene-0.2-mRNA-1,Oomycete,CE10_maker-pag1_scaffold_749-fgenesh-gene-0.2-mRNA-1_Pythium_aphanidermatum
7468,GT71,maker-pag1_scaffold_75-snap-gene-0.30-mRNA-1,Pythium_aphanidermatum,Pythium,GT71_maker-pag1_scaffold_75-snap-gene-0.30-mRNA-1,Oomycete,GT71_maker-pag1_scaffold_75-snap-gene-0.30-mRNA-1_Pythium_aphanidermatum
7469,CE4,maker-pag1_scaffold_76-fgenesh-gene-0.15-mRNA-1,Pythium_aphanidermatum,Pythium,CE4_maker-pag1_scaffold_76-fgenesh-gene-0.15-mRNA-1,Oomycete,CE4_maker-pag1_scaffold_76-fgenesh-gene-0.15-mRNA-1_Pythium_aphanidermatum
7470,GH47,maker-pag1_scaffold_783-snap-gene-0.11-mRNA-1,Pythium_aphanidermatum,Pythium,GH47_maker-pag1_scaffold_783-snap-gene-0.11-mRNA-1,Oomycete,GH47_maker-pag1_scaffold_783-snap-gene-0.11-mRNA-1_Pythium_aphanidermatum
7471,GH15,maker-pag1_scaffold_790-snap-gene-0.9-mRNA-1,Pythium_aphanidermatum,Pythium,GH15_maker-pag1_scaffold_790-snap-gene-0.9-mRNA-1,Oomycete,GH15_maker-pag1_scaffold_790-snap-gene-0.9-mRNA-1_Pythium_aphanidermatum
7472,GT32,maker-pag1_scaffold_793-snap-gene-0.5-mRNA-1,Pythium_aphanidermatum,Pythium,GT32_maker-pag1_scaffold_793-snap-gene-0.5-mRNA-1,Oomycete,GT32_maker-pag1_scaffold_793-snap-gene-0.5-mRNA-1_Pythium_aphanidermatum
7473,GT71,maker-pag1_scaffold_796-snap-gene-0.7-mRNA-1,Pythium_aphanidermatum,Pythium,GT71_maker-pag1_scaffold_796-snap-gene-0.7-mRNA-1,Oomycete,GT71_maker-pag1_scaffold_796-snap-gene-0.7-mRNA-1_Pythium_aphanidermatum
7474,GT71,maker-pag1_scaffold_796-snap-gene-0.9-mRNA-1,Pythium_aphanidermatum,Pythium,GT71_maker-pag1_scaffold_796-snap-gene-0.9-mRNA-1,Oomycete,GT71_maker-pag1_scaffold_796-snap-gene-0.9-mRNA-1_Pythium_aphanidermatum
7475,AA7,maker-pag1_scaffold_8-fgenesh-gene-0.15-mRNA-1,Pythium_aphanidermatum,Pythium,AA7_maker-pag1_scaffold_8-fgenesh-gene-0.15-mRNA-1,Oomycete,AA7_maker-pag1_scaffold_8-fgenesh-gene-0.15-mRNA-1_Pythium_aphanidermatum
7476,CBM63,maker-pag1_scaffold_8-fgenesh-gene-1.5-mRNA-1,Pythium_aphanidermatum,Pythium,CBM63_maker-pag1_scaffold_8-fgenesh-gene-1.5-mRNA-1,Oomycete,CBM63_maker-pag1_scaffold_8-fgenesh-gene-1.5-mRNA-1_Pythium_aphanidermatum
7477,GH5,maker-pag1_scaffold_8-snap-gene-1.15-mRNA-1,Pythium_aphanidermatum,Pythium,GH5_maker-pag1_scaffold_8-snap-gene-1.15-mRNA-1,Oomycete,GH5_maker-pag1_scaffold_8-snap-gene-1.15-mRNA-1_Pythium_aphanidermatum
7478,AA11,maker-pag1_scaffold_804-snap-gene-0.11-mRNA-1,Pythium_aphanidermatum,Pythium,AA11_maker-pag1_scaffold_804-snap-gene-0.11-mRNA-1,Oomycete,AA11_maker-pag1_scaffold_804-snap-gene-0.11-mRNA-1_Pythium_aphanidermatum
7479,SLH,maker-pag1_scaffold_807-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,SLH_maker-pag1_scaffold_807-fgenesh-gene-0.0-mRNA-1,Oomycete,SLH_maker-pag1_scaffold_807-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7480,GT20,maker-pag1_scaffold_808-snap-gene-0.8-mRNA-1,Pythium_aphanidermatum,Pythium,GT20_maker-pag1_scaffold_808-snap-gene-0.8-mRNA-1,Oomycete,GT20_maker-pag1_scaffold_808-snap-gene-0.8-mRNA-1_Pythium_aphanidermatum
7481,GT20,maker-pag1_scaffold_808-snap-gene-0.8-mRNA-1,Pythium_aphanidermatum,Pythium,GT20_maker-pag1_scaffold_808-snap-gene-0.8-mRNA-1,Oomycete,GT20_maker-pag1_scaffold_808-snap-gene-0.8-mRNA-1_Pythium_aphanidermatum
7482,GH81,maker-pag1_scaffold_809-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,GH81_maker-pag1_scaffold_809-fgenesh-gene-0.1-mRNA-1,Oomycete,GH81_maker-pag1_scaffold_809-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7483,GH16,maker-pag1_scaffold_81-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_81-fgenesh-gene-0.3-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_81-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7484,GH16,maker-pag1_scaffold_81-fgenesh-gene-0.3-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_81-fgenesh-gene-0.3-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_81-fgenesh-gene-0.3-mRNA-1_Pythium_aphanidermatum
7485,GH16,maker-pag1_scaffold_81-snap-gene-0.29-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_81-snap-gene-0.29-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_81-snap-gene-0.29-mRNA-1_Pythium_aphanidermatum
7486,GH16,maker-pag1_scaffold_81-snap-gene-0.29-mRNA-1,Pythium_aphanidermatum,Pythium,GH16_maker-pag1_scaffold_81-snap-gene-0.29-mRNA-1,Oomycete,GH16_maker-pag1_scaffold_81-snap-gene-0.29-mRNA-1_Pythium_aphanidermatum
7487,GH43,maker-pag1_scaffold_827-fgenesh-gene-0.0-mRNA-1,Pythium_aphanidermatum,Pythium,GH43_maker-pag1_scaffold_827-fgenesh-gene-0.0-mRNA-1,Oomycete,GH43_maker-pag1_scaffold_827-fgenesh-gene-0.0-mRNA-1_Pythium_aphanidermatum
7488,CBM40,maker-pag1_scaffold_83-snap-gene-0.58-mRNA-1,Pythium_aphanidermatum,Pythium,CBM40_maker-pag1_scaffold_83-snap-gene-0.58-mRNA-1,Oomycete,CBM40_maker-pag1_scaffold_83-snap-gene-0.58-mRNA-1_Pythium_aphanidermatum
7489,CE12,maker-pag1_scaffold_832-fgenesh-gene-0.1-mRNA-1,Pythium_aphanidermatum,Pythium,CE12_maker-pag1_scaffold_832-fgenesh-gene-0.1-mRNA-1,Oomycete,CE12_maker-pag1_scaffold_832-fgenesh-gene-0.1-mRNA-1_Pythium_aphanidermatum
7490,CE12,maker-pag1_scaffold_832-snap-gene-0.4-mRNA-1,Pythium_aphanidermatum,Pythium,CE12_maker-pag1_scaffold_832-snap-gene-0.4-mRNA-1,Oomycete,CE12_maker-pag1_scaffold_832-snap-gene-0.4-mRNA-1_Pythium_aphanidermatum
